ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
20546536,2009-02-10 21:12:51 +0000,2016-04-28 21:54:31 +0000,5711,10,898,1369,11817,InhofePress,Inhofe Press Office,true,false,Press Office of U.S. Senator Jim Inhofe (R-Okla.),Did you know that @jiminhofe introduced the Keep Our Communities Safe Act? https://t.co/vO9c7IjBGU,"Washington, D.C.",http://inhofe.senate.gov
36654245,2009-04-30 12:52:55 +0000,2016-04-25 20:02:14 +0000,1724,12,761,487,12028,JackKingston,Jack Kingston,true,false,"Former Congressman from Savannah, GA",Tune in at 5pm! https://t.co/TdwbjWug2o,Georgia,http://facebook.com/kingstonworks
80612021,2009-10-07 16:13:13 +0000,2016-04-30 04:06:24 +0000,3596,325,985,1500,19104,JacksonLeeTX18,Sheila Jackson Lee,true,false,"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives","We will always remember Tiffany Joslyn, my Crime Subcommittee Counsel, as a ""passionate advocate for justice."" ""https://t.co/jG1PI79PcG","Houston, TX",http://www.jacksonlee.house.gov
31611298,2009-04-16 02:38:33 +0000,2016-04-30 21:28:07 +0000,6523,14,1031,513,20862,jahimes,Jim Himes,true,false,Congressman proudly representing Connecticut's 4th,That is one very large bald eagle comsidering the possibility of turning @RepEsty into a mid-afternoon snack. https://t.co/L0w13NeFiY,CT and DC,http://twitter.com/jahimes
24195214,2009-03-13 16:03:17 +0000,2016-04-29 21:35:48 +0000,4027,193,1186,1148,17862,janschakowsky,Jan Schakowsky,true,false,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District",The Republican Select Panel is scaring scientists. It is vital that we defend scientific research. https://t.co/l2nd2P0wI5,"Chicago, IL",http://facebook.com/janschakowsky
15361570,2008-07-09 03:04:04 +0000,2016-05-01 19:33:19 +0000,4535,3710,1850,3619,34492,jaredpolis,Jared Polis,true,false,"father, entrepreneur,education reform, baseball, tech, politics, gaymer - My day job is representing the most beautiful Congressional district in the country",Lunch at @Turleys_Boulder https://t.co/FLfIzA9qUF,"Boulder, CO",http://polis.house.gov
17800215,2008-12-02 04:59:53 +0000,2016-05-02 03:36:39 +0000,6717,2,2807,19153,111755,jasoninthehouse,Jason Chaffetz,true,false,"United States Congressman (UT-3). Chairman, Oversight & Government Reform. Tweets come from me, not my staff.",Just yesterday our little girl was going to her first day of school. Later this week she is… https://t.co/BwNbXnDvAq,Utah/Washington D.C.,http://www.chaffetz.house.gov
16056306,2008-08-30 17:00:58 +0000,2016-04-29 16:58:02 +0000,1557,19,1915,208,29250,JeffFlake,Jeff Flake,true,false,Senator from Arizona,Uh-oh. Looks like my grandson aspires to be an appropriator. Earmarks are back https://t.co/WlKU5Uoaqb,"Mesa, AZ",
18805303,2009-01-09 16:14:19 +0000,2016-04-30 15:24:03 +0000,1786,1,886,2183,11242,JeffFortenberry,Jeff Fortenberry,true,false,U.S. Representative for the First Congressional District of Nebraska,Lincoln has the largest Yezidi refugee population in America. https://t.co/toon3KOjKp,"Lincoln, NE / Washington, D.C.",http://fortenberry.house.gov/
1233329414,2013-03-02 07:12:28 +0000,2013-08-03 06:48:08 +0000,51,0,0,113,29,jerrycostello,jerry costello,false,false,,iya ? RT @shellybabaw,,
18632666,2009-01-05 14:25:22 +0000,2016-04-28 22:39:56 +0000,3427,256,1397,3038,23024,JerryMoran,Jerry Moran,true,false,Proud to represent Kansans in the United States Senate,Sending my thoughts and prayers to @koamnews' Tawnya Bach and her family! https://t.co/A6tpGdNAnt,Kansas,http://www.moran.senate.gov
18166778,2008-12-16 17:20:24 +0000,2016-04-29 13:21:46 +0000,1788,0,1348,5275,26130,Jim_Jordan,Rep. Jim Jordan,true,false,Proudly serving Ohio's beautiful fourth district.,RT @HouseJudiciary: From @GOPoversight &amp; @jasoninthehouse: ICE under fire for releasing thousands of illegal immigrants with rap sheets https://t.co/aImpABdwtX,"Washington, D.C. ",http://jordan.house.gov/
47412499,2009-06-15 19:00:16 +0000,2016-04-27 00:15:53 +0000,1741,5,984,239,11474,Jim_Moran,Jim Moran,true,false,Updates from the former Congressman representing the 8th District of Virginia (Northern Virginia),"I'm looking forward to being back on NewsChannel 8 tonight at 9:00 pm with Scott Thuman, Robert Ehrlich, Dr. Ben... https://t.co/bUAgIU9fE0",,
9508922,2007-10-17 22:26:53 +0000,2016-05-01 21:13:26 +0000,4848,35,5948,7820,224705,JimDeMint,Jim DeMint,true,false,"President of The @Heritage Foundation, former U.S. Senator (R-S.C.), father of 4, author of Falling in Love with America Again.",RT @Heritage: Michigan’s attorney general deserves credit for doing what the federal government didn’t do. #Flint https://t.co/PoRzbrYHnV,,http://inlovewithamerica.com
18909919,2009-01-12 18:36:58 +0000,2016-04-30 00:24:37 +0000,6478,1590,734,3940,12125,jimlangevin,Jim Langevin,true,false,Congressman for Rhode Island's   Second District,"Congrats to @RIPressAssoc Hall of Fame inductees: Len Levin, Arline Fleming &amp; esp late Jim Baron @TheTimesofPawt @WoonsocketCall #RIPA2016","Warwick, RI and Washington, DC",http://Langevin.house.gov/
21690931,2009-02-23 20:39:21 +0000,2015-08-06 21:49:11 +0000,441,1,547,38,4331,JimOberstar,Rep. Jim Oberstar,true,false,Updates from the Office of the proud representative of Minnesota's Mighty 8th District,http://t.co/vKG4MkyPia http://t.co/g7ca8PLUMn,Washington DC,http://www.oberstar.house.gov//
851621377,2012-09-28 19:31:33 +0000,2016-04-28 14:09:47 +0000,544,130,303,497,2808,JimPressOffice,Sensenbrenner Press,true,false,"Press Office of Congressman Jim Sensenbrenner, representing Wisconsin's Fifth District. Former Chair of House Judiciary Committee.",Rep. Sensenbrenner spoke today about what Congress is doing to beat opioid &amp; heroin addiction with @HouseGOP #COARA https://t.co/srTd4Dez81,,http://sensenbrenner.house.gov
231510077,2010-12-28 18:41:02 +0000,2016-04-29 16:31:58 +0000,6127,870,983,754,35267,JoaquinCastrotx,Joaquin Castro,true,false,"Texas Congressman, Member of the House Foreign Affairs and House Armed Services Committees",Met with an impressive @StateIVLP exchange group working to increase diversity and expand opportunity in Japan. https://t.co/m7Kc95mlBj,"San Antonio, Texas",http://castro.house.gov
939091,2007-03-11 17:51:24 +0000,2015-05-01 20:11:34 +0000,1086,0,7813,7,1099639,JoeBiden,Joe Biden,true,false,This account is run by @TheDemocrats staff. Tweets from the Vice President are signed -Joe.,Celebrating the workers who built this country. #MayDay http://t.co/s6Tc15VBbi,"Washington, D.C.",http://www.democrats.org
84129740,2009-10-21 18:28:29 +0000,2012-12-31 22:21:44 +0000,745,1,1792,123,29538,JoeLieberman,Joe Lieberman,true,false,Former United States Senator (I-CT),Thank you to my followers for reading &amp; to the people of CT for the opportunity to serve. May 2013 bring you health &amp; happiness,,
46764631,2009-06-12 22:27:53 +0000,2016-04-26 22:05:19 +0000,3169,83,715,6338,12110,JoeSestak,Joe Sestak,true,false,"Father & husband. Former 3-star Admiral, Dir for Defense Policy, Dir of Navy Anti-Terrorism Unit, & Congressman. Walked 422 mi across PA.",RT @rakers_pa: @JoeSestak another vote cast for #Sestak in Centre County.  GO JOE!! https://t.co/VHDcBW16M9,Pennsylvania,http://JoeSestak.com
2982226132,2015-01-17 06:00:22 +0000,2015-03-12 14:50:31 +0000,7,0,1,0,1,john_dingell,"Виноградов
 Спиридо",false,false,"ретро
 открытки
 позитив",и раскрывала пуховый платок,,
5558312,2007-04-27 16:05:52 +0000,2016-04-29 20:03:19 +0000,2130,30,1677,604,27465,JohnBoozman,Senator John Boozman,true,false,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,My provision in FY2017 THUD funding bill paves the way for this important designation which will bring more econ dev https://t.co/luKlfwPlPF,Arkansas,http://boozman.senate.gov
237770636,2011-01-13 15:58:13 +0000,2016-04-28 20:20:42 +0000,1515,59,566,1104,9907,JohnCarneyDE,Rep. John Carney,true,false,Official Twitter page for U.S. Representative John Carney (D-DE). http://t.co/tdz4voj10e,"RT @LGBTEqCaucus: .@RepSpeier reads I Am Jazz, sending message that #trans kids are accepted and loved WATCH: https://t.co/pWSeG1ezct https://t.co/KlUEs9Fjd5","Delaware and Washington, D.C.",
13218102,2008-02-07 19:52:55 +0000,2016-05-01 22:53:42 +0000,19329,35,3555,10348,73767,JohnCornyn,JohnCornyn,true,false,Honored to represent the great state of Texas in the US Senate.,"RT @SpeakerStraus: Thank you First Lady Cecilia Abbott for promoting volunteerism, philanthropy &amp; service. #txlege https://t.co/t09PBk42af","Austin, Texas",http://cornyn.senate.gov
18030431,2008-12-10 21:00:58 +0000,2016-05-01 14:30:03 +0000,4815,35,958,2999,11462,JudgeCarter,JudgeCarter,true,false,"I'm a U.S. Congressman in the 31st District Texas, Chairman of the Homeland Security Appropriations Subcommittee and a former Texas Judge.","The month of May is Skin Cancer Awareness Month®. This summer, I encourage you to learn about skin cancer prevention
https://t.co/MeKGLZkzZX","Washington, DC Round Rock, TX",http://carter.house.gov
74198348,2009-09-14 16:40:24 +0000,2016-04-30 14:25:04 +0000,3322,17,1078,605,15328,JudgeTedPoe,Ted Poe,true,false,"Member of Congress, representing the second district of the great state of Texas",Today is National Prescription Drug take back day. Turn in your unused or expired medication for safe disposal.,"Humble, Texas",http://poe.house.gov
21660348,2009-02-23 15:29:03 +0000,2012-12-07 23:47:39 +0000,904,2,633,232,5890,JudyBiggert,RepBiggertArchive,true,false,Congresswoman proudly representing Illinois's 13th district,"This Sunday at 9:30 a.m. CT, tune in to #WBBM's ""At Issue"" for my interview with Craig Dellimore and Kerry Lester.","Hinsdale, IL/Washington, DC",http://judybiggert.house.gov/
1243902714,2013-03-05 14:51:28 +0000,2016-04-22 19:11:58 +0000,1087,0,358,554,3314,JuliaBrownley26,Julia Brownley,true,false,U.S. Representative from California's 26th District.,Celebrate #EarthDay by going to a National Park! All parks fee free until April 24. @CHISNPS #NPS #NationalParkWeek @SEEC.,,http://juliabrownley.house.gov/
133439172,2010-04-15 20:07:44 +0000,2016-04-30 04:48:07 +0000,3929,118,1055,2610,20348,kaybaileyhutch,Kay Bailey Hutchison,true,false,"Kay Bailey Hutchison served as a U.S. Senator from Texas, 1993-2013. She is the only woman ever elected to represent the state in the Senate.",Don Henley gave a wonderful performance benefitting Episcopal School of Dallas! @dallasnews @cnbc @NBCDFW https://t.co/txnuUY4cgg,Texas,http://www.harrywalker.com/speaker/Kay-Bailey-Hutchison.cfm?Spea_ID=1644
14135426,2008-03-12 21:38:12 +0000,2016-04-30 20:10:42 +0000,13637,458,2989,4909,77578,keithellison,Rep. Keith Ellison,true,false,"Member of Congress from Minnesota's Fifth District. Co-Chair, @USProgressives. Host of We The Podcast. Subscribe here: https://t.co/NSnxwreA3H",Here's a brave public servant. Thank you! TSA whistleblower details MSP profiling allegation | MPR https://t.co/9Kjw4oFfSG,"Minneapolis — Washington, D.C.",http://ellison.house.gov
1155212191,2013-02-06 21:51:36 +0000,2016-05-01 03:08:37 +0000,3420,120,311,495,3373,KeithRothfus,Keith Rothfus,true,false,Thank you for visiting my official Twitter account. I proudly represent and serve Pennsylvania's Twelfth Congressional District.,Back to the 'burgh! Let's go Pens! #Penguins,,http://rothfus.house.gov
22545491,2009-03-02 22:30:20 +0000,2016-04-29 18:23:32 +0000,3151,17,599,240,6087,KenCalvert,Ken Calvert,true,false,Official Twitter Account for U.S. Representative Ken Calvert (CA-42),RT @HouseGOP: Tomorrow is National Prescription Drug Take-Back Day. Find a location near you to safely dispose unused medication https://t.co/JNErGVXQsV,"Corona, CA ",http://calvert.house.gov/
15856366,2008-08-14 21:53:40 +0000,2016-04-29 19:44:32 +0000,1866,1,1143,3665,14749,LamarSmithTX21,Lamar Smith,true,false,"I represent the 21st District of TX in Congress and Chair the Science, Space, and Technology Committee. Join me: https://t.co/mIljMWAOmi",RT @FederalTimes: Congress investigating October FDIC data breach https://t.co/1q2w5fXtzC,TX21,http://lamarsmith.house.gov/
18317325,2008-12-22 21:14:05 +0000,2015-04-03 01:21:20 +0000,4096,55,727,559,8651,LEETERRYNE,Lee Terry,true,false,Proudly served #NE02 in the U.S. House of Representatives 1999 to 2015.   Omaha City Council 1991-1998.   Lawyer.   #Husker Fan #GBR,RT @RepDold: POTUS should put #Iran deal for vote in Congress if he is confident it is in best interest of US &amp; our allies. STMT: http://t.co/Mal7wvvZ9K,"#Omaha, #Nebraska",
19891734,2009-02-02 03:44:14 +0000,2013-02-18 17:30:33 +0000,185,1,499,186,4291,LeonardBoswell,Leonard Boswell,true,false,Your Congressman,"I have decided to endorse and fully Spt Bruce Braley for US Senate. He is smart, ready, and will work hard for ALL of us!","Washington, D.C. / Iowa",http://boswell.house.gov
18061669,2008-12-11 21:55:19 +0000,2016-04-29 16:38:23 +0000,3739,21,2083,487,35122,lisamurkowski,Sen. Lisa Murkowski,true,false,Official Twitter account for U.S. Senator Lisa Murkowski. Follow me for news and updates on what's happening in the Senate and across Alaska.,Senate Committee on Indian Affairs passed important legis. I intro'd to transfer land for healthcare facilities: https://t.co/atBkFp5PnN.,"Alaska & Washington, D.C.",http://murkowski.senate.gov
108376246,2010-01-25 19:08:10 +0000,2016-05-02 04:20:15 +0000,2600,80,1080,12069,17718,LorettaSanchez,Loretta Sanchez,true,false,I proudly represent California's 46th district in Congress. I serve as a Senior Member on both the Armed Services and Homeland Security Committees.,#OnMayDay I recommit to fighting for a living wage &amp; justice &amp; dignity for all workers!,"Orange County, CA",http://www.lorettasanchez.house.gov
63169388,2009-08-05 15:53:07 +0000,2016-05-01 17:19:43 +0000,2203,117,922,1442,12537,louiseslaughter,Louise Slaughter,true,false,"Honored to serve the people of Rochester and Monroe County, NY. Only microbiologist in Congress and Ranking Member of the House Committee on Rules.","RT @DandC: Proposed legislation tackles opioid abuse, disposal, @louiseslaughter says.  https://t.co/goUvmqaEfe https://t.co/sQJOJnhnsZ",NY-25,http://www.louise.house.gov
322013313,2011-06-22 14:11:23 +0000,2016-03-16 16:38:26 +0000,30,10,60,68,662,LuisGutierrez,Luis V. Gutierrez,false,false,"Political account of Luis V. Gutierrez, Member of Congress from Illinois, immigration reform leader in the House, and author of Still Dreaming.",A win for Arpaio is not a win for our community-We need a leader who will take action not a photo of our suffering: https://t.co/WQZCiJPWMC,,http://www.twitter.com/LuisGutierrez
377534571,2011-09-21 18:42:06 +0000,2016-04-28 18:42:02 +0000,778,24,447,934,5074,MacTXPress,Mac Thornberry Press,true,false,"Tweets from the press shop of US Rep. Mac Thornberry. Mac serves the 13th District of TX, which spans from Amarillo to Wichita Falls & is larger than 13 states.","RT @michaelcburgess: Thanks to fellow Texan, Chairman @MacTXPress for joining the Denton County Chamber to discuss our nat'l security. https://t.co/zylLo1GecW",United States Capitol,http://thornberry.house.gov/
37094727,2009-05-02 00:52:48 +0000,2016-04-30 01:56:36 +0000,3403,21,754,154,21248,MarioDB,Mario Diaz-Balart,true,false,"I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Subcommittee Chair",RT @CapitolCubans: Castro's secret police has cameras set up at headquarters of Cuba's Ladies in White in Havana's Lawton neighborhood. https://t.co/9Mc0SpwTY1,"Florida & Washington, DC",http://mariodiazbalart.house.gov
402719755,2011-11-01 13:43:55 +0000,2016-04-27 19:35:47 +0000,1032,23,411,1778,6458,MarkAmodeiNV2,RepMarkAmodei,true,false,Proudly representing Nevada's 2nd District,Federal agencies shouldn’t be able to snoop on our emails. Pleased 2 support the #EmailPrivacyAct. RT if you agree they should #GetAWarrant,"Carson City, NV",http://amodei.house.gov
8128442,2007-08-11 19:18:18 +0000,2014-12-17 19:13:27 +0000,3958,116,2005,213,32592,MarkUdall,Mark Udall,true,false,Former United States Senator from Colorado and an avid mountaineer,It has been the greatest privilege of my life to serve the people of Colorado. Thank you. http://t.co/hpTWOidJrU,"Eldorado Springs, CO",
